variable_id	variable_name
27465	Client-specific investments
27466	Contract type
27467	Cost overrun
27468	Exchange performance of the application service provider
27469	Service-level agreements
27470	Contract length
27471	Service personalization
27472	Relational norms
27473	Expectation of continued interaction
27474	Client concern
27475	Infrastructure capabilities
27476	Contracting template
27477	Realized performance
27478	In-group bias
27479	Disposition to trust
27480	Ability
27481	Integrity
27482	Benevolence
27483	Trust belief
27484	Perceived risk
27485	Communication environment
27486	Trust intention
27487	Outcome control
27488	Behavior control
27489	Clan control
27490	Self-control
27491	Requirements volatility
27492	Requirements diversity
27493	Requirements analyzability
27494	Relative project size
27495	Relative project complexity
27496	Systems development performance
27497	Controller's knowledge of the systems development process
27498	Creative articulation
27499	Realistic product understanding
27500	Task involvement
27501	Product involvement
27502	Perceived empowerment
27503	Intention of future participation
27504	Trust
27505	Experienced enjoyment
27506	Creative cognitive style
27507	Domain-specific skills
27508	Innovation task motivation
27509	Lead-user characterisitcs
27510	Experienced empowerment
27513	Locatability
27514	Personalization
27515	Intention to disclose personal information
27516	Prior experience with mobile applications
27517	Task check
27518	Trusting beliefs
27519	Claim-data-backing content
27520	Claim-only content
27521	Store
27522	Third party
27523	Price
27524	Product design cycle time
27525	Collaboration
27526	Product quality
27527	Product design maturity
27528	Process maturity
27529	Product size
27530	Product development cost
27531	Restricted access
27532	Macroculture
27533	Collective sanctions
27534	Reputation
27535	Coordinating exchanges
27536	Safeguarding exchanges
27537	Access to and transfer of strategic resources
27538	Permissiveness
27540	Harm
27541	Interference-stopped
27542	Interference-punished
27543	Universal
27544	Personal domain
27545	Conventional knowledge
27546	Moral domain
27547	Age
27548	Gender
27549	Previous computer use
27550	Socioeconomic status
27551	Effort
27552	Requirements uncertainty
27553	Project type
27554	Human resources training
27555	Client management information system experience
27556	Client experience with outsourcing
27557	Project importance
27558	Client reputation
27559	Future business
27560	Client size
27561	Client competition
27562	Vendor competition
27563	Number of prior projects
27564	Contract type
27565	Employee turnover
27566	Duration
27567	Team size
27568	Project profit
27590	Online product sales
27591	Review valence
27592	Perceived helpfulness
27593	Shared geographical location
27594	Prevalence of reviewer disclosure of identity-descriptive information
27595	Subsequent review disclosure of identity-descriptive information
27596	Review equivocality
27597	Sales rank
27598	Sales volume
27599	Price
27600	Number of book reviews
27601	Minimum price offered
27602	Promotion
27603	Average rating
27604	Population average rating
27605	Time-variant
27606	Time
27607	Book category
27608	Shipping time
27675	Repository pricing
27676	Repository pricing with volume reward
27677	Knowledge pricing
27678	Knowledge pricing with volume reward
27679	Gender
27680	Income
27681	Education
27682	Information systems (IS) major
27684	Knowledge usefulness
27685	User satisfaction
27686	Willingness to recommend
27687	Willingness to repurchase
27766	Organizational emphasis on knowledge management
27982	Centralization of information technology decisions
28004	Top managers' knowledge of information technology
28006	Information technology managers' participation in business planning
28007	Business managers' participation in strategic information technology planning
28008	Business-information technology strategic alignment
28027	Quality of information technology project planning
28035	Implementation problems in information technology projects
28038	Business effect of information technology
28082	Product effectiveness
28083	Process efficiency
28084	Information technology leveraging competence
28100	Project and resource management systems
28101	Knowledge management systems
28200	Deferral
28201	Growth
28202	High uncertainty
28203	Low uncertainty
28204	Monopoly
28205	Competition
28206	Intiutive value
28208	Naive rejection
28209	Anticipated regret
28210	Expectation of competitor investing
28283	Business expertise
28284	Information technology expertise
28285	Competence focus
28286	Experience
28287	Competence components
28288	Granting equity
28330	Requirements change
28331	Agile methodology use
28332	Outcome control
28333	Self control
28334	Bug severity
28335	Component complexity
28336	Coordinative complexity
28337	Dynamic complexity
28338	Programming experience
28339	Team size
28340	Project size
28341	Project modularity
28346	Genuineness of participation
28347	Team productivity
28348	Process satisfaction
28349	Technological newness
28350	Application size
28351	Expertise
28352	Application complexity
28353	Organizational environment
28354	Internal integration
28355	User participation
28356	Formal planning
28357	Fit
28400	Design booklet version 1
28401	Design booklet version 2
28402	Design booklet version 3
28403	Design booklet version 4
28404	Use
28405	Usefulness
28406	Time saving
28407	Improvement
28408	Difficulty
28409	Effort
28410	Average time
28411	Average grade
28412	Design guidelines
28413	Design approach
28414	Facilitation process model
28415	Design format
28416	System quality
28417	Cost gap
28418	Context-aware query processing
28420	Search engine
28421	Clear
28422	Ambiguous
28423	Consultant support
28424	Number relevant in 20
28425	Relevance
28426	Education and training
28427	Number relevant in 10
28428	Vendor support
28429	Constrained
28430	Internal procedures
28431	Unconstrained
28432	Endurance
28433	Investigating emerging information technology
28434	Information technology organizational size
28435	Perceived benefits
28436	Lexical and ontological
28437	Lexical
28438	Expectation for market trend
28439	Maturity of technology
28440	Technology compatibility
28441	Relative benefits
28442	Complexity
28443	Managerial innovativeness
28444	Intensity of new technology education
28445	Satisfaction with existing technology
28446	Average years of professional experience
28447	Industry type
28448	Elapsed time since awareness
28449	Information systems organization size
28450	Level of object-oriented methodology use
28451	Assimilation stage
28452	Computer self-efficacy
28453	Knowledge of search domain
28454	Relevance
28455	Terminology
28456	Screen design
28457	Perceived usefulness
28458	Perceived ease of use
28459	Behavior intention
28461	Information technology leader's role
28462	Marketing
28463	Operations
28464	Leader effectiveness
28465	Leader role
28466	Role clarity
28467	Communication satisfaction
28468	Communication effectiveness
28469	Team effectiveness
28470	Organizational skills
28471	Technical skills
28472	Performance
28473	Gender
28474	Age
28475	Years in organization
28476	Years in department
28477	Education
28478	Messages
28479	Salary
28480	Central role in Web strategy determination
28481	Organization size
28482	Use of technology
28483	First corporate web page
28496	Knowledge management satisfaction
28497	Internalization
28498	Externalization
28499	Combination
28500	Socialization
28501	Content-oriented
28502	Process-oriented
28503	Focused
28504	Broad
28505	Reluctance to report
28506	Personal responsibility to report
28507	Status ought to be reported
28508	Level of wrongdoing
28509	Level of impact
28510	Perceived project risk
28511	Perceived risk propensity
28512	Perceived negative consequences
28519	Propensity to share
28525	Solidarity
28528	Sociability
28531	Employee-orientation versus job-orientation
28534	Need for achievement
28542	Democracy
28543	Information culture
28544	Organic information culture
28545	Task interdependence
28546	Gender
28547	Age
28548	Educational background
28549	Time with organization
28550	Time in present job
28551	Staff type
28552	Department
28553	Organizational ownership of information
28554	Self-ownership of information
28570	Technology
28571	Structure
28572	Culture
28573	Acquisition
28574	Conversion
28575	Application
28576	Protection
28577	Organizational effectiveness
28589	Support technologies
28590	Clear goals
28591	Management advocacy
28592	Project-team size
28593	Problem solving competency
28594	Staff expertise
28595	Effectiveness
28596	Efficiency
